ID,LON,LAT,DEPTH,DIST,PLATE,QUALITY,REGIME_1,AZI,geometry
wsm105002,33.28,37.31,12.0,282.0,AT,C,NS,134.0,POINT (33.28 37.31)
wsm105157,21.56,38.47,17.3,6.0,EU,C,NF,113.0,POINT (21.56 38.47)
wsm105304,20.69,39.77,28.6,146.0,EU,C,TF,36.0,POINT (20.69 39.77)
wsm105319,19.52,41.28,27.8,270.0,EU,C,SS,33.0,POINT (19.52 41.28)
wsm105354,20.46,39.49,12.0,113.0,EU,C,TF,18.0,POINT (20.46 39.49)
wsm105464,20.11,39.19,12.0,85.0,EU,C,TF,56.0,POINT (20.11 39.19)
wsm105466,20.1,39.24,14.0,90.0,EU,C,TF,48.0,POINT (20.1 39.24)
wsm105683,21.57,40.07,25.9,183.0,EU,C,NF,61.0,POINT (21.57 40.07)
wsm106032,20.02,39.17,22.5,86.0,EU,C,TF,73.0,POINT (20.02 39.17)
wsm106060,20.26,39.21,18.1,84.0,EU,C,TF,48.0,POINT (20.26 39.21)
wsm106248,40.93,39.37,17.4,33.0,EU,C,SS,10.0,POINT (40.93 39.37)
wsm106282,25.98,40.43,12.0,12.0,EU,C,SS,117.0,POINT (25.98 40.43)
wsm106305,26.32,36.59,15.7,188.0,AS,C,NF,65.0,POINT (26.32 36.59)
wsm106361,19.33,41.37,23.4,271.0,EU,C,TF,68.0,POINT (19.33 41.37)
wsm106395,26.52,38.77,12.0,55.0,AS,C,NF,102.0,POINT (26.52 38.77)
wsm106462,36.88,37.73,12.0,30.0,AT,C,TF,53.0,POINT (36.88 37.73)
wsm106730,21.72,37.84,10.0,66.0,AS,C,NF,149.0,POINT (21.72 37.84)
wsm106934,20.68,39.56,31.6,123.0,EU,C,TF,42.0,POINT (20.68 39.56)
wsm106982,29.21,36.89,12.0,70.0,AT,C,NF,109.0,POINT (29.21 36.89)
wsm106985,29.37,37.18,12.0,88.0,AT,C,NF,97.0,POINT (29.37 37.18)
wsm107007,29.43,37.29,13.6,97.0,AT,C,NF,102.0,POINT (29.43 37.29)
wsm107080,25.66,38.78,15.2,98.0,AS,C,SS,113.0,POINT (25.66 38.78)
wsm107085,25.78,38.73,15.4,96.0,AS,C,NS,98.0,POINT (25.78 38.73)
wsm107087,25.66,38.76,19.5,100.0,AS,C,NF,122.0,POINT (25.66 38.76)
wsm107148,29.34,36.83,13.0,72.0,AT,C,NF,98.0,POINT (29.34 36.83)
wsm107248,18.2,44.07,10.0,545.0,EU,C,TF,21.0,POINT (18.2 44.07)
wsm107553,33.1,39.43,12.0,170.0,AT,C,SS,167.0,POINT (33.1 39.43)
wsm107625,33.05,39.55,15.0,156.0,AT,C,SS,2.0,POINT (33.05 39.55)
wsm107629,33.18,39.38,12.0,178.0,AT,C,NS,2.0,POINT (33.18 39.38)
wsm107650,26.12,39.44,12.0,15.0,AS,C,NF,104.0,POINT (26.12 39.44)
wsm107705,27.03,38.59,12.0,33.0,AS,C,SS,111.0,POINT (27.03 38.59)
wsm107789,26.04,38.89,12.0,67.0,AS,C,NF,112.0,POINT (26.04 38.89)
wsm107928,20.26,38.06,12.0,6.0,EU,C,SS,51.0,POINT (20.26 38.06)
wsm107969,33.25,40.3,17.1,81.0,AT,C,SS,147.0,POINT (33.25 40.3)
wsm108031,22.07,38.11,29.7,28.0,AS,C,SS,126.0,POINT (22.07 38.11)
wsm108032,21.94,39.09,27.7,81.0,EU,C,SS,118.0,POINT (21.94 39.09)
wsm108206,17.97,37.82,12.0,37.0,AF,C,TF,31.0,POINT (17.97 37.82)
wsm108277,21.86,36.1,12.4,19.0,AS,C,TF,28.0,POINT (21.86 36.1)
wsm108279,21.83,36.05,13.4,14.0,AS,C,TF,22.0,POINT (21.83 36.05)
wsm108318,11.29,44.01,12.0,549.0,EU,C,NF,120.0,POINT (11.29 44.01)
wsm108320,11.36,44.01,10.0,549.0,EU,C,NF,154.0,POINT (11.36 44.01)
wsm108321,11.22,44.06,10.0,555.0,EU,C,NF,129.0,POINT (11.22 44.06)
wsm108373,21.66,36.18,17.4,7.0,AS,C,SS,56.0,POINT (21.66 36.18)
wsm108388,19.67,40.22,19.1,180.0,EU,C,TS,43.0,POINT (19.67 40.22)
wsm108390,27.49,35.9,19.3,124.0,AS,C,NF,42.0,POINT (27.49 35.9)
wsm108391,27.45,36.24,17.6,119.0,AS,C,NF,36.0,POINT (27.45 36.24)
wsm108407,21.92,36.07,10.0,15.0,AS,C,TF,32.0,POINT (21.92 36.07)
wsm108417,21.62,36.25,12.0,4.0,AS,C,TF,23.0,POINT (21.62 36.25)
wsm108427,21.76,36.18,12.0,15.0,AS,C,TF,45.0,POINT (21.76 36.18)
wsm108474,29.07,40.65,19.1,5.0,AT,C,NF,132.0,POINT (29.07 40.65)
wsm108491,21.85,36.11,13.6,20.0,AS,C,TF,27.0,POINT (21.85 36.11)
wsm108509,33.06,39.56,22.1,155.0,AT,C,SS,2.0,POINT (33.06 39.56)
wsm108552,15.85,42.07,30.3,368.0,EU,C,TS,124.0,POINT (15.85 42.07)
wsm108592,21.73,36.21,12.0,12.0,AS,C,TF,24.0,POINT (21.73 36.21)
wsm108665,21.59,36.21,13.8,1.0,AF,C,SS,52.0,POINT (21.59 36.21)
wsm108687,21.88,36.25,15.3,26.0,AS,C,TF,17.0,POINT (21.88 36.25)
wsm108764,20.28,42.28,20.2,397.0,EU,C,NF,160.0,POINT (20.28 42.28)
wsm108784,16.55,39.1,16.4,119.0,EU,C,NS,19.0,POINT (16.55 39.1)
wsm109138,30.96,45.51,17.4,530.0,EU,C,TF,157.0,POINT (30.96 45.51)
wsm109175,21.81,36.26,13.6,20.0,AS,C,TF,29.0,POINT (21.81 36.26)
wsm109473,6.53,36.45,10.0,93.0,AF,C,TF,177.0,POINT (6.53 36.45)
wsm109789,21.82,36.11,12.6,21.0,AS,C,TF,28.0,POINT (21.82 36.11)
wsm109794,21.86,36.09,12.0,18.0,AS,C,TF,28.0,POINT (21.86 36.09)
wsm109797,21.75,36.17,16.4,14.0,AS,C,TF,26.0,POINT (21.75 36.17)
wsm109801,21.81,36.14,15.9,21.0,AS,C,TF,27.0,POINT (21.81 36.14)
wsm109814,21.95,36.18,16.5,28.0,AS,C,TF,15.0,POINT (21.95 36.18)
wsm110058,27.76,39.95,19.2,77.0,AT,C,SS,127.0,POINT (27.76 39.95)
wsm110355,20.13,38.05,17.6,15.0,EU,C,SS,85.0,POINT (20.13 38.05)
wsm110399,23.76,39.54,12.0,20.0,AS,C,NS,121.0,POINT (23.76 39.54)
wsm110852,38.44,37.51,17.8,64.0,AR,C,SS,175.0,POINT (38.44 37.51)
wsm110908,26.66,45.86,13.2,566.0,EU,C,NF,50.0,POINT (26.66 45.86)
wsm111051,39.93,40.15,20.1,50.0,EU,C,SS,137.0,POINT (39.93 40.15)
wsm111128,33.12,39.42,31.0,172.0,AT,C,SS,170.0,POINT (33.12 39.42)
wsm111372,23.54,38.71,13.1,39.0,AS,C,NF,107.0,POINT (23.54 38.71)
wsm111477,22.72,37.88,12.0,44.0,AS,C,NF,103.0,POINT (22.72 37.88)
wsm111495,7.36,44.34,10.0,661.0,EU,C,NS,166.0,POINT (7.36 44.34)
wsm111713,35.46,38.92,17.0,205.0,AT,C,SS,3.0,POINT (35.46 38.92)
wsm111734,18.56,42.58,11.0,383.0,EU,C,TF,20.0,POINT (18.56 42.58)
wsm112039,22.54,38.52,18.6,32.0,EU,C,NF,92.0,POINT (22.54 38.52)
wsm112170,17.15,43.88,5.0,528.0,EU,C,NS,27.0,POINT (17.15 43.88)
wsm112192,10.3,44.51,25.5,609.0,EU,C,TF,20.0,POINT (10.3 44.51)
wsm112201,10.23,44.5,30.4,609.0,EU,C,TF,25.0,POINT (10.23 44.5)
wsm112242,24.03,40.11,3.4,22.0,EU,C,NF,95.0,POINT (24.03 40.11)
wsm112252,22.09,37.18,30.7,91.0,AS,C,NS,1.0,POINT (22.09 37.18)
wsm112261,25.84,40.33,12.0,14.0,EU,C,SS,122.0,POINT (25.84 40.33)
wsm112399,20.76,41.71,22.2,338.0,EU,C,NF,75.0,POINT (20.76 41.71)
wsm112439,26.26,35.62,29.0,159.0,AS,C,NS,16.0,POINT (26.26 35.62)
wsm112680,42.33,40.49,3.5,194.0,EU,C,SS,14.0,POINT (42.33 40.49)
wsm112873,28.98,39.15,16.8,134.0,AT,C,NF,111.0,POINT (28.98 39.15)
wsm113047,26.57,36.29,14.5,181.0,AS,C,NF,79.0,POINT (26.57 36.29)
wsm11311,6.18,48.37,15.0,1107.0,EU,C,NF,120.0,POINT (6.18 48.37)
wsm113370,13.35,42.36,5.0,397.0,EU,C,NF,151.0,POINT (13.35 42.36)
wsm113458,12.01,44.24,26.9,577.0,EU,C,TF,12.0,POINT (12.01 44.24)
wsm113459,13.37,42.33,8.4,394.0,EU,C,NF,173.0,POINT (13.37 42.33)
wsm113466,13.35,42.29,12.0,389.0,EU,C,NF,134.0,POINT (13.35 42.29)
wsm113469,13.34,42.37,10.1,397.0,EU,C,NF,147.0,POINT (13.34 42.37)
wsm113471,13.39,42.34,10.0,396.0,EU,C,NF,153.0,POINT (13.39 42.34)
wsm113472,13.37,42.35,9.2,396.0,EU,C,NF,139.0,POINT (13.37 42.35)
wsm113477,13.33,42.36,10.2,396.0,EU,C,NF,165.0,POINT (13.33 42.36)
wsm113483,13.27,42.47,12.0,406.0,EU,C,NF,146.0,POINT (13.27 42.47)
wsm113492,13.39,42.34,10.2,396.0,EU,C,NF,143.0,POINT (13.39 42.34)
wsm113502,13.39,42.31,17.4,393.0,EU,C,NS,133.0,POINT (13.39 42.31)
wsm113506,13.38,42.38,7.4,400.0,EU,C,NF,120.0,POINT (13.38 42.38)
wsm113525,13.36,42.51,10.2,412.0,EU,C,NF,140.0,POINT (13.36 42.51)
wsm113529,13.3,42.48,12.0,408.0,EU,C,NF,143.0,POINT (13.3 42.48)
wsm113531,13.44,42.34,18.0,397.0,EU,C,SS,108.0,POINT (13.44 42.34)
wsm113535,13.42,42.45,8.1,408.0,EU,C,NS,159.0,POINT (13.42 42.45)
wsm113540,13.19,42.37,4.1,393.0,EU,C,NF,134.0,POINT (13.19 42.37)
wsm113545,13.24,42.49,12.0,407.0,EU,C,NF,133.0,POINT (13.24 42.49)
wsm113549,13.42,42.47,9.4,410.0,EU,C,NF,111.0,POINT (13.42 42.47)
wsm113586,13.21,42.52,12.0,409.0,EU,C,NF,138.0,POINT (13.21 42.52)
wsm113597,13.29,42.53,10.4,413.0,EU,C,NF,146.0,POINT (13.29 42.53)
wsm113627,13.31,42.51,8.6,411.0,EU,C,NF,144.0,POINT (13.31 42.51)
wsm113754,13.49,42.25,9.9,389.0,EU,C,NF,145.0,POINT (13.49 42.25)
wsm113759,13.48,42.23,9.3,386.0,EU,C,NF,153.0,POINT (13.48 42.23)
wsm114000,22.64,37.83,21.4,50.0,AS,C,NF,107.0,POINT (22.64 37.83)
wsm114011,22.82,38.08,11.8,23.0,AS,C,NF,111.0,POINT (22.82 38.08)
wsm114101,22.79,41.17,12.8,173.0,EU,C,NF,87.0,POINT (22.79 41.17)
wsm114103,22.87,41.16,17.0,168.0,EU,C,NF,104.0,POINT (22.87 41.16)
wsm114275,22.08,38.32,13.6,8.0,AS,C,NF,101.0,POINT (22.08 38.32)
wsm114339,36.63,37.08,0.0,38.0,AT,C,SS,150.0,POINT (36.63 37.08)
wsm114411,35.99,36.1,24.3,39.0,AT,C,NF,13.0,POINT (35.99 36.1)
wsm114461,26.96,37.58,12.0,113.0,AS,C,NF,105.0,POINT (26.96 37.58)
wsm114474,17.29,43.51,26.7,486.0,EU,C,TF,5.0,POINT (17.29 43.51)
wsm114500,13.36,42.45,14.2,406.0,EU,C,NF,134.0,POINT (13.36 42.45)
wsm114549,25.37,36.4,10.0,237.0,AS,C,NF,58.0,POINT (25.37 36.4)
wsm114550,25.47,36.52,10.0,253.0,AS,C,NF,55.0,POINT (25.47 36.52)
wsm11462,7.65,48.29,7.0,1063.0,EU,C,SS,147.0,POINT (7.65 48.29)
wsm11464,6.54,48.11,10.0,1071.0,EU,C,SS,143.0,POINT (6.54 48.11)
wsm114745,13.38,42.34,10.8,395.0,EU,C,NF,151.0,POINT (13.38 42.34)
wsm114845,35.7,37.5,17.7,97.0,AT,C,SS,27.0,POINT (35.7 37.5)
wsm114942,39.68,39.59,12.0,22.0,AT,C,NF,142.0,POINT (39.68 39.59)
wsm115026,28.6,43.42,19.9,306.0,EU,C,SS,76.0,POINT (28.6 43.42)
wsm11503,6.604,48.12,5.8,1070.0,EU,C,SS,145.0,POINT (6.604 48.12)
wsm115040,22.0,37.5,11.8,96.0,AS,C,SS,95.0,POINT (22 37.5)
wsm11514,8.51,47.99,9.4,1014.0,EU,C,SS,176.0,POINT (8.51 47.99)
wsm11515,9.02,48.23,6.2,1033.0,EU,C,SS,147.0,POINT (9.02 48.23)
wsm11521,7.95,48.05,12.9,1031.0,EU,C,SS,158.0,POINT (7.95 48.05)
wsm11522,7.98,48.09,15.1,1035.0,EU,C,NF,144.0,POINT (7.98 48.09)
wsm115288,19.07,41.76,21.1,303.0,EU,C,TF,45.0,POINT (19.07 41.76)
wsm115501,20.36,41.37,12.0,318.0,EU,C,NF,17.0,POINT (20.36 41.37)
wsm115511,13.98,38.73,17.5,12.0,EU,C,TF,171.0,POINT (13.98 38.73)
wsm115553,32.51,37.76,21.7,336.0,AT,C,NF,22.0,POINT (32.51 37.76)
wsm115561,32.5,37.72,18.8,340.0,AT,C,NF,15.0,POINT (32.5 37.72)
wsm115656,13.41,43.47,32.6,515.0,EU,C,SS,154.0,POINT (13.41 43.47)
wsm115663,40.91,36.4,0.0,232.0,AR,C,NF,79.0,POINT (40.91 36.4)
wsm11616,11.2,58.2,0.29,1611.0,EU,B,SS,97.0,POINT (11.2 58.2)
wsm11621,1.6,45.9,0.54,1018.0,EU,A,SS,130.0,POINT (1.6 45.9)
wsm11622,2.96,46.18,0.53,1013.0,EU,A,TS,169.0,POINT (2.96 46.18)
wsm11623,2.96,46.18,0.23,1013.0,EU,A,TS,127.0,POINT (2.96 46.18)
wsm11626,9.61,48.5,0.17,1056.0,EU,C,TS,25.0,POINT (9.61 48.5)
wsm11627,9.76,49.81,0.09,1200.0,EU,B,TF,130.0,POINT (9.76 49.81)
wsm11628,9.663,50.033,0.09,1225.0,EU,B,NF,156.0,POINT (9.663 50.033)
wsm11629,9.5,50.65,0.28,1295.0,EU,A,TF,161.0,POINT (9.5 50.65)
wsm116302,20.19,37.35,15.5,51.0,AF,C,TF,48.0,POINT (20.19 37.35)
wsm11631,9.897,52.083,0.07,1451.0,EU,A,TS,108.0,POINT (9.897 52.083)
wsm11632,9.883,52.119,0.07,1455.0,EU,C,TS,120.0,POINT (9.883 52.119)
wsm11633,9.855,50.94,0.42,1324.0,EU,B,NS,160.0,POINT (9.855 50.94)
wsm11634,12.05,49.841,0.14,1199.0,EU,A,TS,115.0,POINT (12.05 49.841)
wsm11635,10.272,51.85,0.14,1423.0,EU,B,TF,95.0,POINT (10.272 51.85)
wsm11636,9.677,50.033,0.09,1225.0,EU,B,TF,147.0,POINT (9.677 50.033)
wsm11637,9.516,50.2,0.41,1245.0,EU,A,SS,156.0,POINT (9.516 50.2)
wsm11638,12.158,50.055,0.09,1223.0,EU,A,TF,125.0,POINT (12.158 50.055)
wsm11639,11.0,49.96,0.19,1211.0,EU,A,TS,126.0,POINT (11 49.96)
wsm11640,12.119,49.816,1.9,1196.0,EU,B,SS,149.0,POINT (12.119 49.816)
wsm11641,12.288,49.833,0.11,1199.0,EU,A,TS,115.0,POINT (12.288 49.833)
wsm11642,9.85,49.84,0.09,1202.0,EU,B,TS,127.0,POINT (9.85 49.84)
wsm11643,9.81,48.566,0.21,1062.0,EU,B,TS,25.0,POINT (9.81 48.566)
wsm11645,6.26,50.59,0.25,1337.0,EU,A,TF,120.0,POINT (6.26 50.59)
wsm11646,8.141,48.258,0.17,1050.0,EU,A,TF,152.0,POINT (8.141 48.258)
wsm11647,12.505,49.875,0.15,1205.0,EU,A,TF,173.0,POINT (12.505 49.875)
wsm11648,8.283,48.233,0.17,1045.0,EU,B,TF,119.0,POINT (8.283 48.233)
wsm11649,12.2,49.866,0.26,1202.0,EU,C,NS,115.0,POINT (12.2 49.866)
wsm116527,33.62,41.4,14.8,46.0,EU,C,SS,157.0,POINT (33.62 41.4)
wsm11656,7.88,48.93,3.4,1127.0,EU,C,NF,170.0,POINT (7.88 48.93)
wsm116566,28.83,37.96,10.0,53.0,AT,C,NF,103.0,POINT (28.83 37.96)
wsm11657,7.88,48.93,1.7,1127.0,EU,B,NF,155.0,POINT (7.88 48.93)
wsm11658,9.039,48.32,5.4,1043.0,EU,C,SS,139.0,POINT (9.039 48.32)
wsm11659,3.3,43.63,0.84,745.0,EU,A,NF,80.0,POINT (3.3 43.63)
wsm11660,6.61,49.19,0.7,1182.0,EU,A,SS,175.0,POINT (6.61 49.19)
wsm11661,5.29,43.51,1.05,664.0,EU,A,SS,5.0,POINT (5.29 43.51)
wsm11662,3.09,45.38,0.75,933.0,EU,B,NF,152.0,POINT (3.09 45.38)
wsm11663,7.25,47.8,0.55,1020.0,EU,C,SS,10.0,POINT (7.25 47.8)
wsm11664,3.63,46.07,0.75,976.0,EU,A,NF,150.0,POINT (3.63 46.07)
wsm11665,2.96,46.18,0.63,1013.0,EU,A,SS,146.0,POINT (2.96 46.18)
wsm11666,1.63,45.9,0.97,1018.0,EU,A,SS,145.0,POINT (1.63 45.9)
wsm116662,28.69,37.9,13.6,40.0,AT,C,NF,115.0,POINT (28.69 37.9)
wsm116664,22.07,38.52,12.0,20.0,EU,C,NF,81.0,POINT (22.07 38.52)
wsm116666,29.48,37.19,23.4,98.0,AT,C,NF,34.0,POINT (29.48 37.19)
wsm116890,20.4,39.3,12.0,92.0,EU,C,TF,57.0,POINT (20.4 39.3)
wsm117012,35.03,36.5,26.5,113.0,AT,C,NF,175.0,POINT (35.03 36.5)
wsm117151,13.38,43.11,31.0,476.0,EU,C,NS,97.0,POINT (13.38 43.11)
wsm117281,22.05,38.32,13.9,11.0,AS,C,NF,100.0,POINT (22.05 38.32)
wsm117332,22.04,38.34,14.0,11.0,AS,C,NF,95.0,POINT (22.04 38.34)
wsm11738,9.49,48.0,6.0,1002.0,EU,C,SS,172.0,POINT (9.49 48)
wsm117443,22.47,38.14,10.0,27.0,AS,C,NS,94.0,POINT (22.47 38.14)
wsm117458,38.12,39.56,21.5,76.0,AT,C,SS,43.0,POINT (38.12 39.56)
wsm117584,19.44,42.34,32.5,374.0,EU,C,TF,48.0,POINT (19.44 42.34)
wsm117681,7.51,56.83,33.4,1595.0,EU,C,NS,150.0,POINT (7.51 56.83)
wsm117973,40.04,38.82,15.1,12.0,AT,C,SS,6.0,POINT (40.04 38.82)
wsm117976,39.95,38.73,19.0,19.0,AT,C,SS,7.0,POINT (39.95 38.73)
wsm117978,40.0,38.75,21.4,14.0,AT,C,SS,18.0,POINT (40 38.75)
wsm117984,39.93,38.79,22.8,20.0,AT,C,SS,17.0,POINT (39.93 38.79)
wsm117987,39.96,38.67,29.5,21.0,AR,C,SS,3.0,POINT (39.96 38.67)
wsm118015,20.56,42.77,10.0,428.0,EU,C,SS,27.0,POINT (20.56 42.77)
wsm118272,26.27,38.17,12.0,109.0,AS,C,NF,105.0,POINT (26.27 38.17)
wsm118337,35.07,40.6,19.1,59.0,AT,C,SS,151.0,POINT (35.07 40.6)
wsm118343,15.12,37.73,10.0,24.0,AF,C,SS,51.0,POINT (15.12 37.73)
wsm118506,12.44,43.56,10.0,507.0,EU,C,NF,113.0,POINT (12.44 43.56)
wsm118652,27.7,36.04,12.0,104.0,AS,C,NF,63.0,POINT (27.7 36.04)
wsm119099,16.67,42.34,12.0,369.0,EU,C,TF,170.0,POINT (16.67 42.34)
wsm119140,41.55,42.67,19.7,358.0,EU,C,TF,24.0,POINT (41.55 42.67)
wsm119329,16.96,43.78,11.0,520.0,EU,C,SS,15.0,POINT (16.96 43.78)
wsm119564,19.86,41.35,34.5,291.0,EU,C,TF,32.0,POINT (19.86 41.35)
wsm119587,5.34,35.76,2.0,148.0,AF,C,TF,19.0,POINT (5.34 35.76)
wsm119589,5.31,35.72,6.0,152.0,AF,C,TF,17.0,POINT (5.31 35.72)
wsm119647,24.16,39.22,15.8,60.0,AS,C,SS,76.0,POINT (24.16 39.22)
wsm119950,23.56,40.55,22.0,80.0,EU,C,NF,88.0,POINT (23.56 40.55)
wsm119952,23.58,40.55,14.1,79.0,EU,C,NF,86.0,POINT (23.58 40.55)
wsm120012,27.61,39.7,10.0,97.0,AT,C,SS,103.0,POINT (27.61 39.7)
wsm120018,20.49,39.37,21.0,100.0,EU,C,TF,51.0,POINT (20.49 39.37)
wsm120086,20.69,37.04,17.8,9.0,AF,C,SS,59.0,POINT (20.69 37.04)
wsm120105,14.76,38.34,10.0,37.0,AF,C,SS,176.0,POINT (14.76 38.34)
wsm120173,19.95,37.27,17.0,67.0,AF,C,TF,48.0,POINT (19.95 37.27)
wsm120224,12.61,42.81,10.0,428.0,EU,C,NF,176.0,POINT (12.61 42.81)
wsm120299,12.11,44.36,22.2,591.0,EU,C,TF,86.0,POINT (12.11 44.36)
wsm120477,39.09,37.97,12.0,43.0,AR,C,SS,4.0,POINT (39.09 37.97)
wsm120786,27.59,42.97,12.0,244.0,EU,C,TF,103.0,POINT (27.59 42.97)
wsm120827,22.97,38.18,15.5,24.0,AS,C,NF,107.0,POINT (22.97 38.18)
wsm120846,21.68,42.4,16.2,338.0,EU,C,NF,46.0,POINT (21.68 42.4)
wsm120877,12.37,44.14,23.3,570.0,EU,C,SS,148.0,POINT (12.37 44.14)
wsm120898,16.69,38.91,14.0,112.0,EU,C,SS,150.0,POINT (16.69 38.91)
wsm121016,21.23,39.83,21.6,155.0,EU,C,NF,176.0,POINT (21.23 39.83)
wsm121120,20.65,43.67,13.8,501.0,EU,C,SS,51.0,POINT (20.65 43.67)
wsm121122,26.32,40.42,24.0,28.0,AT,C,SS,119.0,POINT (26.32 40.42)
wsm121150,20.62,43.79,11.0,514.0,EU,C,NF,35.0,POINT (20.62 43.79)
wsm121227,27.34,37.69,17.1,80.0,AS,C,NF,94.0,POINT (27.34 37.69)
wsm121310,36.08,36.48,12.0,37.0,AT,C,NF,26.0,POINT (36.08 36.48)
wsm121341,36.37,37.35,10.0,37.0,AT,C,NF,144.0,POINT (36.37 37.35)
wsm122372,42.65,42.01,19.3,345.0,EU,C,TF,179.0,POINT (42.65 42.01)
wsm122379,29.76,40.68,18.7,23.0,AT,C,SS,146.0,POINT (29.76 40.68)
wsm122391,23.72,39.61,12.0,14.0,AS,C,NF,93.0,POINT (23.72 39.61)
wsm122408,18.57,42.94,22.7,422.0,EU,C,SS,52.0,POINT (18.57 42.94)
wsm122451,18.66,43.03,24.5,433.0,EU,C,SS,39.0,POINT (18.66 43.03)
wsm122537,18.33,47.52,10.0,929.0,EU,C,SS,40.0,POINT (18.33 47.52)
wsm122705,37.72,36.11,5.1,118.0,AR,C,NS,119.0,POINT (37.72 36.11)
wsm124093,36.25,35.73,15.0,17.0,AF,C,NF,158.0,POINT (36.25 35.73)
wsm12616,13.61,46.3,12.0,824.0,EU,C,TS,1.0,POINT (13.61 46.3)
wsm126870,14.88,35.82,19.3,175.0,AF,C,NF,16.0,POINT (14.88 35.82)
wsm127081,17.28,44.81,9.3,630.0,EU,C,SS,26.0,POINT (17.28 44.81)
wsm127460,15.01,37.76,22.4,34.0,AF,C,SS,148.0,POINT (15.01 37.76)
wsm127530,27.36,36.57,12.9,104.0,AS,C,NF,66.0,POINT (27.36 36.57)
wsm127799,20.81,41.74,10.0,336.0,EU,C,SS,89.0,POINT (20.81 41.74)
wsm128010,29.11,39.08,12.1,138.0,AT,C,NF,102.0,POINT (29.11 39.08)
wsm128014,29.08,39.17,12.0,143.0,AT,C,NF,125.0,POINT (29.08 39.17)
wsm128023,29.09,39.1,10.0,138.0,AT,C,NS,106.0,POINT (29.09 39.1)
wsm128220,12.03,43.86,8.8,535.0,EU,C,NF,115.0,POINT (12.03 43.86)
wsm128321,23.55,35.79,0.3,73.0,AS,C,NF,9.0,POINT (23.55 35.79)
wsm128333,20.52,39.26,0.6,88.0,EU,C,TF,58.0,POINT (20.52 39.26)
wsm128346,29.04,39.09,14.1,135.0,AT,C,NF,115.0,POINT (29.04 39.09)
wsm128779,19.75,40.69,29.6,227.0,EU,C,SS,35.0,POINT (19.75 40.69)
wsm129229,39.57,38.53,18.7,15.0,AR,C,SS,27.0,POINT (39.57 38.53)
wsm129252,14.92,38.03,10.0,37.0,AF,C,NF,90.0,POINT (14.92 38.03)
wsm129383,29.13,39.07,19.3,139.0,AT,C,NF,118.0,POINT (29.13 39.07)
wsm129450,35.87,37.41,20.6,81.0,AT,C,TF,13.0,POINT (35.87 37.41)
wsm129640,14.8,38.01,10.0,45.0,AF,C,NF,87.0,POINT (14.8 38.01)
wsm129689,7.63,41.94,13.3,424.0,EU,C,TF,132.0,POINT (7.63 41.94)
wsm129852,30.16,40.23,10.0,61.0,AT,C,NF,77.0,POINT (30.16 40.23)
wsm129876,11.86,43.92,10.0,541.0,EU,C,NF,123.0,POINT (11.86 43.92)
wsm129877,11.85,43.92,10.0,540.0,EU,C,NF,119.0,POINT (11.85 43.92)
wsm129896,11.86,43.93,10.0,542.0,EU,C,NF,122.0,POINT (11.86 43.93)
wsm130060,11.47,45.11,10.0,671.0,EU,C,TF,8.0,POINT (11.47 45.11)
wsm130097,20.12,37.31,17.4,57.0,AF,C,TF,48.0,POINT (20.12 37.31)
wsm130269,7.28,44.98,25.1,727.0,EU,C,NF,58.0,POINT (7.28 44.98)
wsm130332,31.82,38.32,16.4,262.0,AT,C,NF,130.0,POINT (31.82 38.32)
wsm130653,21.99,38.21,22.8,22.0,AS,C,NF,76.0,POINT (21.99 38.21)
wsm130835,21.81,37.39,12.0,95.0,AS,C,NF,158.0,POINT (21.81 37.39)
wsm130885,35.9,39.08,5.0,196.0,AT,C,SS,23.0,POINT (35.9 39.08)
wsm130971,42.83,42.62,13.8,407.0,EU,C,TF,16.0,POINT (42.83 42.62)
wsm131568,26.58,36.87,22.7,155.0,AS,C,NF,50.0,POINT (26.58 36.87)
wsm131661,22.05,37.2,10.0,90.0,AS,C,NF,147.0,POINT (22.05 37.2)
wsm131873,38.6,39.68,16.1,40.0,AT,C,SS,14.0,POINT (38.6 39.68)
wsm131929,18.68,42.52,18.2,378.0,EU,C,TF,39.0,POINT (18.68 42.52)
wsm132262,21.87,37.11,12.0,72.0,AS,C,NF,165.0,POINT (21.87 37.11)
wsm132448,9.41,44.53,10.0,624.0,EU,C,TF,28.0,POINT (9.41 44.53)
wsm132826,25.64,35.75,22.6,167.0,AS,C,NF,5.0,POINT (25.64 35.75)
wsm132930,21.69,38.37,18.5,11.0,AS,C,NF,93.0,POINT (21.69 38.37)
wsm132966,22.0,37.17,10.0,85.0,AS,C,NF,164.0,POINT (22 37.17)
wsm133008,14.62,38.32,14.5,49.0,AF,C,SS,140.0,POINT (14.62 38.32)
wsm133425,26.35,38.81,14.4,59.0,AS,C,NF,101.0,POINT (26.35 38.81)
wsm133548,19.19,43.32,24.9,473.0,EU,C,SS,30.0,POINT (19.19 43.32)
wsm133643,12.68,36.1,12.0,277.0,AF,C,SS,138.0,POINT (12.68 36.1)
wsm133802,27.38,37.96,12.6,58.0,AS,C,NF,103.0,POINT (27.38 37.96)
wsm133997,27.3,35.74,30.0,118.0,AS,C,NF,167.0,POINT (27.3 35.74)
wsm134384,11.02,45.53,12.5,719.0,EU,C,SS,152.0,POINT (11.02 45.53)
wsm134393,10.36,44.82,29.8,643.0,EU,C,NF,93.0,POINT (10.36 44.82)
